"","Name","Project","Score"
"2524","project-29696","MP1004",0.0745725728623603
"2004","project-27128","MP1006",0.0745532174579947
"3511","project-33513","FP1306",0.0744542190157053
"3424","project-33162","ES1302",0.0744155899136712
"4099","project-5912","BM1301",0.0744130701308169
"786","project-18327","MP1305",0.0744112579908013
"2280","project-28590","BM1007",0.0743731301759563
"289","project-12826","BM1007",0.0743551351040988
"1251","project-22304","TD1303",0.0743288183966158
"278","project-12650","IS1309",0.0743025647454416
"1375","project-23008","CM1303",0.0742397487392401
"2798","project-30867","MP1209",0.0741910669290626
"3570","project-33786","IC1201",0.0741478099595897
"3730","project-34289","IC1101",0.074077105785262
"1367","project-22977","BM1101",0.0739809038302946
"2042","project-27260","CM1301",0.0738810388306456
"2477","project-29479","IC1407",0.0738414003954835
"3636","project-33969","FP1303",0.073804536661246
"4144","project-5974","FP1006",0.0737778450077876
"1398","project-23141","IC1202",0.0737694107790892
"3885","project-34871","TD1103",0.0737572077969878
"3130","project-32188","IS1001",0.0737529920908444
"345","project-13030","ES1401",0.0737368998093578
"1677","project-25072","TU1405",0.0736762316406429
"319","project-12881","FP1304",0.0736077137295317
"3975","project-35124","BM1303",0.0735843961842273
"1430","project-23340","MP1210",0.0735799381015807
"4025","project-439","FA1101",0.0735545820114505
"32","project-10213","CM1105",0.0735434099980564
"2649","project-30339","FP1401",0.0735389781600189
"2991","project-31513","TD1001",0.0734886060858046
"2785","project-30836","IC1405",0.0734882202693741
"4795","project-7650","MP1406",0.0734699365692547
"1232","project-22213","MP1208",0.0733956417057356
"2652","project-30342","TD1003",0.0733933523419301
"4530","project-6800","FP1303",0.0733865163022643
"4953","project-7935","MP1306",0.0732302950027511
"2627","project-30232","ES1101",0.0732248127708691
"4308","project-6347","ES1401",0.0731699658856595
"970","project-20244","MP1306",0.0731683318545826
"1959","project-27007","IC1202",0.0730079673116813
"743","project-17995","TU1002",0.0729997757542563
"2511","project-29621","BM1201",0.0729971938487997
"2593","project-30129","BM1406",0.0729709934603898
"4854","project-7817","FP1406",0.0729073071156951
"4030","project-444","IS1310",0.0728691200161592
"510","project-150","IC1202",0.072848922883672
"505","project-149","IC1202",0.072848922883672
"1245","project-22291","TU1001",0.0728077117434754
"2502","project-29589","ES1202",0.0728055021784916
"2006","project-27131","MP1006",0.0727901409136356
"294","project-12833","MP1407",0.0727766391450915
"2761","project-30746","TU1403",0.0727186264483146
"4245","project-6233","FA1208",0.0726530577957511
"2630","project-30251","TU1202",0.0726277909140647
"4791","project-7621","TD1105",0.072575522673991
"4279","project-6274","FP1206",0.0725722882387283
"3690","project-34150","CM1004",0.0725665631043658
"833","project-18771","TD1304",0.0725228676205262
"585","project-15910","TU1302",0.0725203528410674
"3958","project-35058","BM1002",0.0725168967968286
"3893","project-34881","FA1407",0.0725010292963399
"2531","project-29753","BM1007",0.0724908984008156
"4265","project-6258","TU1004",0.0724883962722335
"192","project-11511","IC1307",0.0724535433648502
"111","project-10937","CM1307",0.0724220743034362
"807","project-18594","FA1201",0.0723875386311434
"570","project-15774","MP1005",0.0723692919215305
"4459","project-6683","IS1104",0.0723669406592717
"4536","project-6864","CM1407",0.0723299278408866
"138","project-11081","CM1004",0.0722789880534828
"3576","project-33796","MP1003",0.0722561907274046
"3824","project-34550","IC1102",0.0720814888813937
"4179","project-6024","MP1407",0.0720480475753957
"1591","project-24482","ES1305",0.07197077017353
"1399","project-23142","FA1306",0.0718363587426719
"4887","project-7858","IC1301",0.0718228825197702
"1431","project-23341","TD1003",0.0718096512852379
"2048","project-27315","FP1104",0.0717831451742886
"3716","project-34238","MP1401",0.0717742948408295
"853","project-18942","TD1004",0.0715980905469268
"1550","project-24025","FA1205",0.0715824071601425
"4341","project-6383","IS1007",0.0715803486635504
"3497","project-33477","MP1004",0.071523322662102
"3797","project-34460","IS1003",0.0714879762446892
"135","project-11041","IS1102",0.0714352354795954
"1692","project-25178","TU1405",0.0714061972121191
"4653","project-7189","TU1401",0.0714017195768136
"2600","project-30151","ES1005",0.0713120831255622
"893","project-19439","IC1104",0.0712748153483922
"141","project-11085","TD1003",0.0712633679689332
"463","project-14325","FP1407",0.0712618853062646
"4201","project-6135","TU1208",0.0712240209558509
"2782","project-30831","CM1001",0.0712119883579543
"3287","project-32721","BM1102",0.0711385321031996
"3849","project-34643","BM1308",0.0711373449454186
"353","project-13162","FP1401",0.0710843580765139
"1315","project-22704","CM1401",0.0710447850931047
"350","project-13113","IC1104",0.0710318513468341
"4502","project-6758","CM1304",0.0710203415767747
"4517","project-6787","MP1304",0.0709936760759214
"3397","project-33052","IC1304",0.0709887582408611
"1267","project-22441","TU1209",0.0709706859537517
"1651","project-24872","ES1201",0.070873171302745
"1357","project-22921","FP1404",0.0708616656722438
"1904","project-26757","IS1104",0.0708324448836715
"1697","project-25186","FP1002",0.0708003720920208
"2225","project-28331","ES1404",0.0707919076241924
"3504","project-33494","TU1104",0.0707812452414806
"4570","project-6971","ES1002",0.0707762531604871
"1819","project-26169","MP1405",0.0707414069519621
"2585","project-30026","IS1405",0.0707311104518843
"4622","project-7095","ES1101",0.0705988042122071
"2114","project-27669","BM1404",0.0705401645030564
"776","project-18196","MP1306",0.0705398291825863
"1008","project-20494","ES1005",0.0705013787935007
"2749","project-30657","IS1002",0.0704975591003609
"1838","project-26283","TD1208",0.0704169832806952
"3668","project-34045","MP1006",0.0704108638057681
"3409","project-331","IC1103",0.070314376722192
"3548","project-33699","MP1305",0.0702984754716359
"3116","project-32099","CM1401",0.0702700756613254
"3923","project-34949","TU1209",0.0702672298639751
"1044","project-20864","MP1301",0.0702080117360236
"4234","project-6222","MP1306",0.070177229212344
"5012","project-8573","TD1106",0.0701263969508908
"4479","project-6735","CM1002",0.070036613837868
"980","project-20302","BM1007",0.0700075549436892
"2454","project-29368","MP1106",0.0699098663399036
"3421","project-33155","CM1306",0.0697900437312215
"3704","project-34202","CM1106",0.0697226478735326
"4230","project-6218","MP1305",0.0697150271487414
"2930","project-31371","FP1005",0.0697099065491307
"2910","project-31291","TU1001",0.0695807545212589
"1836","project-26278","BM1005",0.0695010165073503
"2923","project-31341","ES1308",0.0693547699028758
"4818","project-7781","IC1002",0.0693508783729981
"4800","project-7663","FP1106",0.0693108433230841
"1241","project-22249","MP1104",0.0692652085910337
"3552","project-33714","ES1201",0.0692298105340053
"4752","project-7463","CM1206",0.0691742522728179
"658","project-16741","TU1406",0.0691401540348676
"2485","project-29514","IC1206",0.0690646583514852
"1559","project-24106","ES1301",0.0690580271521624
"3188","project-32401","ES1304",0.0690309936281973
"1820","project-26195","CM1102",0.0690202025224061
"1671","project-25050","ES1401",0.0689865843158635
"1670","project-25049","ES1401",0.0689865843158635
"863","project-19010","TU1002",0.0689427424207395
"4496","project-6752","IC1202",0.0687869937809344
"3678","project-34122","TU1004",0.0687785101494992
"2527","project-29731","IC1205",0.0687501187991472
"3251","project-32590","TD1001",0.0687469281863689
"2845","project-31055","CM1204",0.068726523509175
"4026","project-440","FA1101",0.068718205876235
"1158","project-21744","TD1207",0.068692606359496
"136","project-11050","CM1005",0.0686393399987488
"3388","project-33024","ES1303",0.0686147561165935
"394","project-13608","IS1104",0.0686108743406817
"4715","project-7280","FP1207",0.0685723874596791
"664","project-16813","TD1003",0.068447556184258
"456","project-14192","BM1406",0.0683891927312935
"341","project-12985","FP1403",0.0683638462276318
"5027","project-8761","MP1207",0.0683624869549172
"988","project-20353","FP1104",0.0683029290352596
"1856","project-26430","MP1210",0.0682739848897609
"419","project-13891","IC1104",0.0682343629593427
"1452","project-23405","MP1202",0.0682186726044068
"184","project-11466","TD1001",0.0682083243210131
"4213","project-6185","FP1004",0.0681995092378044
"3059","project-31811","BM1201",0.0681756952467206
"4494","project-6750","FP1407",0.0681379197286368
"1969","project-27034","MP1306",0.0680353314951047
"4366","project-6448","BM1406",0.068009989294763
"4614","project-7072","IC1305",0.0679349488089094
"1691","project-25176","FP1303",0.067927262715385
"721","project-17701","FA1004",0.0678912159052964
"3232","project-32535","IS1303",0.0678750757758143
"365","project-13268","IC1408",0.0678368855241105
"1386","project-23090","FP1101",0.0677994798369335
"722","project-17707","TD1208",0.0677598062970572
"1198","project-21994","IS1205",0.0676721805392426
"4822","project-7785","TD1303",0.0676367703365368
"1309","project-22689","TU1205",0.0676276248372218
"3783","project-34411","FA1202",0.067550070859862
"4342","project-6384","BM1007",0.0675273194275381
"3247","project-32574","BM1001",0.0675182707308278
"1088","project-21252","CM1303",0.0675123035079429
"2274","project-28561","CM1207",0.0675022833735308
"680","project-17100","TD1001",0.0674239887149846
"725","project-17742","CM1405",0.0673966208452452
"1862","project-26475","BM1406",0.0673765226090692
"4155","project-5989","IC1103",0.0673469210736193
"4744","project-7444","BM1402",0.067310324879118
"1156","project-21741","IS1003",0.0672858234517699
"85","project-10781","MP1005",0.0672840491961103
"352","project-13155","FP1106",0.0672141293435889
"4777","project-7519","IC1201",0.0672058388179036
"1146","project-21692","MP1305",0.0671548767785934
"4838","project-7801","TU1205",0.0671093376709203
"369","project-13299","TD1303",0.0670776646519068
"51","project-10386","ES1204",0.0670378126766248
"1854","project-26402","FP1302",0.0669331628921845
"4993","project-8370","CM1004",0.0669083594109764
"4101","project-5914","FA1407",0.0669069565215036
"3362","project-32950","ES1306",0.0668483228917817
"769","project-18164","CM1406",0.0667727527363058
"1243","project-22275","ES1405",0.0667572500678542
"953","project-201","CM1206",0.0667327463433848
"3361","project-32949","ES1306",0.066597124381992
"874","project-19134","ES1105",0.0665005970312551
"1205","project-22079","BM1202",0.0663060599758678
"4474","project-6712","IS1205",0.0663021249913259
"3896","project-34893","IS1206",0.0662970627788592
"2996","project-31519","BM1201",0.0662863851942359
"3439","project-33237","IC1103",0.0662771444435424
"221","project-11667","CM1406",0.0662767558492632
"4275","project-6270","FP1407",0.0662511857225511
"1292","project-22578","IS1003",0.0661084258578641
"197","project-11571","BM1406",0.0660227969468453
"3898","project-34896","IS1206",0.0658471098660705
"232","project-11743","CM1001",0.0658369104086108
"4235","project-6223","TD1106",0.065796277521528
"33","project-10222","CM1306",0.0657038589985094
"2772","project-30816","IC1401",0.0656898986919987
"2532","project-29756","ES1303",0.0656340290890818
"1385","project-23089","FP1006",0.0655782730173269
"139","project-11082","CM1201",0.0655260368373625
"4721","project-7286","IC1102",0.065417377054119
"2862","project-31161","CM1204",0.0653849982638292
"1280","project-22510","BM1207",0.0653450509458371
"503","project-148","BM1406",0.065305947545777
"3242","project-32560","IC1408",0.0651631530172477
"2933","project-31374","FA1004",0.0651520346667597
"1948","project-26974","MP1208",0.0651232593562522
"4471","project-6708","MP1104",0.0650820389147807
"2956","project-31423","FP1304",0.0650810802948835
"488","project-14529","CM1003",0.0650044153552303
"2812","project-30916","IC1405",0.0649841983317032
"4048","project-553","FP1102",0.0648711673526435
"918","project-19639","BM1407",0.0647620531206996
"3127","project-32161","MP1406",0.0646608466246525
"1968","project-27032","ES1402",0.064623533973642
"3805","project-34485","BM1308",0.0645605270257799
"3573","project-33790","IC1408",0.0644622425382151
"3125","project-32159","IC1208",0.0643708351680664
"1439","project-23369","BM1003",0.0642377206309731
"3611","project-33906","CM1306",0.0642215749383373
"3425","project-33163","BM1102",0.0642042323114723
"2560","project-29914","TU1208",0.0641786252315859
"4209","project-6143","MP1307",0.0641237711798119
"4754","project-7473","CM1401",0.0640383134980639
"14","project-10108","IC1104",0.0639972657312999
"3807","project-34488","TU1003",0.0639594545392064
"2718","project-30554","FP1303",0.0638890641196238
"3859","project-34724","TU1306",0.0637960240811557
"3706","project-34216","FP1302",0.0637852159320796
"4507","project-6777","IS1104",0.0637489357267949
"3769","project-34384","MP1308",0.0637425245801427
"2787","project-30841","CM1206",0.0636543875257181
